headline,section,locations,word_count,snippet,source,subjects,url,desk,date,type,id
China Can Avoid Japan-Style Property Bubble: Official,World,[],361,"China's policy fine-tuning and ongoing urbanization can help it to avoid a Japan-style property bubble, a senior housing official said, amid fears a housing market crash could lead to a hard landing for the world's second-largest economy.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/world/asia/13reuters-china-economy-property.html,,2014-01-13,News,52d3adf038f0d825af3157a5
"Europe Banks Cheer Easing in Leverage Rules, Shares Rally",Business Day,[],1077,Deutsche Bank and Barclays led European bank stocks on Monday to their highest for nearly three years after regulators watered down new rules aimed at strengthening banks but which could have limited their ability to lend.,Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-banks-leverage.html,,2014-01-13,News,52d3b0c238f0d825af3157a8
"Euro Banknotes Will Remain Paper, Not Plastic",Business Day,[],355,"Euro banknotes will remain paper, the European Central Bank said on Monday, choosing to fight counterfeiting with new security measures but resisting a move to plastic money.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-euro-fakes.html,,2014-01-13,News,52d3c0e638f0d825af3157d8
Germany Only Grew Slightly in 2013-Economy Ministry,Business Day,[],121,"Germany's economy is likely to have grown only slightly in 2013 due to a weak winter but growth is now picking up, the country's economy ministry said in its monthly report on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-germany-economy.html,,2014-01-13,News,52d3d54b38f0d825af315802
ECB's Draghi Wins New Central Bank Governor's Award,Business Day,[],244,"European Central Bank Governor Mario Draghi has won the inaugural Governor of the Year award for 2014 from specialist publication Central Banking, the London-based media group said on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-ecb-draghi-award.html,,2014-01-13,News,52d3d77138f0d825af31580d
Two Protesters Killed in Clash With South African Police,World,[],189,"Two people were killed during a clash with South African police on Monday when residents of a village marched to a nearby town in North West province to protest about water shortages, police said.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/world/africa/13reuters-safrica-protest-deaths.html,,2014-01-13,News,52d3e57838f0d825af315824
Egyptians Vote in Constitutional Referendum Seen Boosting Sisi,World,[],841,"Egyptians vote on Tuesday in a constitutional referendum, the first ballot since the military overthrew Islamist president Mohamed Mursi and an event likely to spawn a presidential bid by army chief General Abdel Fattah al-Sisi.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/world/africa/13reuters-egypt-referendum.html,,2014-01-13,News,52d3f4f138f0d825af31583f
'Superhobo' Flies to the Rescue for Berlin's Down-And-Outs,World,[],742,"He has rippling muscles, a cloak and the standard-issue briefs, but ""Superhobo"" is not your average comic-book hero: his torn bodysuit, shaggy beard and the bottle of beer in his fist all tell of a hard life on the streets.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/world/europe/13reuters-germany-homeless-comic.html,,2014-01-13,News,52d4051c38f0d825af315867
Simmering Saharan Conflict Stirred by Offshore Oil Search,World,[],1060,Oil firms stepping up plans to drill off the coast of disputed Western Sahara could be diving into murky legal waters and risk exacerbating one of Africa's oldest territorial disputes.,Reuters,[],http://www.nytimes.com/reuters/2014/01/13/world/asia/13reuters-westernsahara-oil.html,,2014-01-13,News,52d407f338f0d825af315871
New F-150 May Spur More Aluminum Use Across Ford Lineup,U.S.,[],441,"Ford Motor Co could incorporate more aluminum into its sport utility vehicles and other vehicle models in the future, executives said on Monday, after the company showcased a new lightweight version of the F-150 pickup truck at the Detroit auto show.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/us/13reuters-autoshow-detroit-ford.html,,2014-01-13,News,52d408a338f0d825af315873
Americans See Stable Inflation Over the Year: New Fed Survey,Business Day,[],319,A freshly launched survey released Monday found that consumer expectations for overall inflation remained stable in the recent months for both the short- and medium-term horizon.,Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-usa-economy-consumers-nyfed.html,,2014-01-13,News,52d40e4638f0d825af31588e
EBRD Eyeing Bigger Role in 'Orphaned' Central European Banks,Business Day,[],706,"The European Bank for Reconstruction and Development is prepared to take more stakes in ""orphaned"" central and eastern banks amid signs their western parents are abandoning them at an increasing pace.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-ebrd-ceurope.html,,2014-01-13,News,52d4133938f0d825af31589d
Monte Paschi's Top Managers Seen Staying Despite Cash Call Delay,Business Day,[],366,"The top managers at Italy's Monte dei Paschi di Siena are not expected to go through with threats to resign at a board meeting on Tuesday despite being forced to delay a vital fundraising, investment bankers close to the matter said.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-montepaschi.html,,2014-01-13,News,52d413e338f0d825af31589f
India Anti-Graft Party Shelves Foreign Supermarket Entry Into Delhi,Business Day,[],422,"The newly elected provincial government in India's national capital on Monday barred foreign supermarkets from setting up shop, a blow to Prime Minister Manmohan Singh's efforts to attract overseas investment and revive the economy.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-india-retail.html,,2014-01-13,News,52d416b338f0d825af3158a9
German ECB Candidate Strikes Hawkish Tone,Business Day,[],716,"Sabine Lautenschlaeger, the Bundesbank vice president set to replace Joerg Asmussen at the European Central Bank, struck a hawkish tone on Monday as she warned that low interest rates ""are not without risks"".",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-ecb-board-lautenschlaeger.html,,2014-01-13,News,52d41ba638f0d82fe60bbde4
Obama to Visit Mexico in February for Leaders Summit,U.S.,[],275,"President Barack Obama will visit Mexico in February to attend a North American leaders' summit, the White House said on Monday.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/us/politics/13reuters-usa-mexico-obama.html,,2014-01-13,News,52d43d6538f0d82fe60bbe68
Revamped F-150 May Spur More Aluminum Use Across Ford Lineup,Business Day,[],673,"Ford Motor Co could incorporate more aluminum into its sport utility vehicles and other models in the future, executives said on Monday, following the debut of the lightweight version of Ford's popular F-150 pickup truck.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-autoshow-ford-aluminum.html,,2014-01-13,News,52d4452d38f0d82fe60bbe8b
Fed's Lockhart Gives Cautious Backing to More QE Cuts,Business Day,[],536,"A top U.S. central banker on Monday cautiously endorsed further cuts to a stimulative bond-buying program, warning the labor market has not yet healed and that there are worrisome signs of disinflation in the economy.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-usa-fed-lockhart.html,,2014-01-13,News,52d4495c38f0d82fe60bbe9d
Hollande Bids to Deflect Glare From Private Life to Reforms,World,[],540,President Francois Hollande will aim at a news conference on Tuesday to set out plans to revive the weak French economy and deflect questions about his private life after allegations surfaced of a secret love affair with an actress.,Reuters,[],http://www.nytimes.com/reuters/2014/01/13/world/europe/13reuters-france-hollande.html,,2014-01-13,News,52d4716f38f0d82fe60bbf40
Hollande Bids to Deflect Glare From Private Life to Reforms,Business Day,[],541,President Francois Hollande will aim at a news conference on Tuesday to set out plans to revive the weak French economy and deflect questions about his private life after allegations surfaced of a secret love affair with an actress.,Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-france-hollande-bids.html,,2014-01-13,News,52d4722138f0d82fe60bbf41
"Exclusive: FBI Suspects Front Running of Fannie, Freddie in Swaps Market",Business Day,[],730,"Wall Street traders may be manipulating a key derivatives market and front running Fannie Mae and Freddie Mac, hurting the US-owned mortgage giants in the process, according to an FBI intelligence bulletin reviewed by Reuters.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-usa-swaps-probe.html,,2014-01-13,News,52d498c238f0d82fe60bbfae
Japan Economy Minister-Must Be Vigilant to Widening Current Account Deficit,Business Day,[],79,Japanese Economics Minister Akira Amari said on Tuesday the government must be vigilant to the widening current account deficit as it suggests the country's standing as a major trade nation is wavering somewhat.,Reuters,[],http://www.nytimes.com/reuters/2014/01/13/business/13reuters-japan-economy-amari.html,,2014-01-13,News,52d4a13438f0d82fe60bbfcc
"South Korea Cuts Future Reliance on Nuclear Power, but New Plants Likely",World,[],511,"South Korea has revised down its future reliance on nuclear power, although growing energy demand and the shutdown of aging reactors mean it is still likely to need more nuclear-fired plants over the coming two decades.",Reuters,[],http://www.nytimes.com/reuters/2014/01/13/world/asia/13reuters-nuclear-korea.html,,2014-01-13,News,52d4a1f238f0d82fe60bbfd2
Biden Assures Israel About Core Sanctions on Iran: U.S. Official,World,[],639,"Vice President Joe Biden assured Israeli Prime Minister Benjamin Netanyahu on Monday that the United States is committed to enforcing its ""sanctions architecture"" against Iran even as world powers provide it with some relief in pursuit of a final...",Reuters,[],http://www.nytimes.com/reuters/2014/01/14/world/middleeast/14reuters-iran-nuclear-biden.html,,2014-01-14,News,52d4c94738f0d82fe60bc032
Global Shares Sell Off on U.S. Earnings Worry,Business Day,[],683,"Global shares slipped on Tuesday as a batch of weak earnings pre-announcements in the United States sparked concerns that the upcoming reporting season may disappoint, leaving some indexes looking expensive after a bumper 2013.",Reuters,[],http://www.nytimes.com/reuters/2014/01/14/business/14reuters-markets-global.html,,2014-01-14,News,52d4cfa238f0d82fe60bc042
Army Chief Sisi in Focus as Egyptians Vote on Constitution,World,[],1003,Egyptians voted on Tuesday for the first time since the military deposed president Mohamed Mursi on a draft constitution that may set the stage for a presidential bid by army chief General Abdel Fattah al-Sisi.,Reuters,[],http://www.nytimes.com/reuters/2014/01/14/world/middleeast/14reuters-egypt-referendum.html,,2014-01-14,News,52d4d97338f0d82fe60bc050
Japan's Koizumi Backs Fellow Ex-PM in Opposing Nuclear Power,World,[],752,"Two former Japanese prime ministers challenged incumbent Shinzo Abe's pro-nuclear power policy on Tuesday, with charismatic Junichiro Koizumi backing ex-premier Morihiro Hosokawa's bid to become Tokyo governor on a platform opposing atomic energy.",Reuters,[],http://www.nytimes.com/reuters/2014/01/14/world/asia/14reuters-japan-politics.html,,2014-01-14,News,52d4db9638f0d82fe60bc059
"Exclusive: With Muslim Brotherhood Crushed, Egypt Sets Sights on Hamas",World,[],1369,"After crushing the Muslim Brotherhood at home, Egypt's military rulers plan to undermine the Palestinian militant group Hamas, which runs the neighboring Gaza Strip, senior Egyptian security officials told Reuters.",Reuters,[],http://www.nytimes.com/reuters/2014/01/14/world/middleeast/14reuters-egypt-gaza.html,,2014-01-14,News,52d4dc4838f0d82fe60bc05a
"Exclusive-With Muslim Brotherhood Crushed, Egypt Sets Sights on Hamas",World,[],1369,"After crushing the Muslim Brotherhood at home, Egypt's military rulers plan to undermine the Palestinian militant group Hamas, which runs the neighbouring Gaza Strip, senior Egyptian security officials told Reuters.",Reuters,[],http://www.nytimes.com/reuters/2014/01/14/world/middleeast/14reuters-egypt-gaza-exclusive.html,,2014-01-14,News,52d4ddae38f0d82fe60bc05b
